row,kind,group,instance_id
632,pred,claude-4-5-opus-high,django__django-13821
633,pred,claude-4-5-opus-high,django__django-13837
634,pred,claude-4-5-opus-high,django__django-13925
635,pred,claude-4-5-opus-high,django__django-13933
636,pred,claude-4-5-opus-high,django__django-13964
637,pred,claude-4-5-opus-high,django__django-14007
638,pred,claude-4-5-opus-high,django__django-14011
639,pred,claude-4-5-opus-high,django__django-14017
640,pred,claude-4-5-opus-high,django__django-14034
641,pred,claude-4-5-opus-high,django__django-14053
642,pred,claude-4-5-opus-high,django__django-14089
643,pred,claude-4-5-opus-high,django__django-14122
644,pred,claude-4-5-opus-high,django__django-14140
645,pred,claude-4-5-opus-high,django__django-14155
646,pred,claude-4-5-opus-high,django__django-14170
647,pred,claude-4-5-opus-high,django__django-14238
648,pred,claude-4-5-opus-high,django__django-14311
649,pred,claude-4-5-opus-high,django__django-14315
650,pred,claude-4-5-opus-high,django__django-14349
651,pred,claude-4-5-opus-high,django__django-14351
652,pred,claude-4-5-opus-high,django__django-14373
653,pred,claude-4-5-opus-high,django__django-14376
654,pred,claude-4-5-opus-high,django__django-14404
655,pred,claude-4-5-opus-high,django__django-14434
656,pred,claude-4-5-opus-high,django__django-14493
657,pred,claude-4-5-opus-high,django__django-14500
658,pred,claude-4-5-opus-high,django__django-14534
659,pred,claude-4-5-opus-high,django__django-14539
660,pred,claude-4-5-opus-high,django__django-14559
661,pred,claude-4-5-opus-high,django__django-14580
662,pred,claude-4-5-opus-high,django__django-14608
663,pred,claude-4-5-opus-high,django__django-14631
664,pred,claude-4-5-opus-high,django__django-14672
665,pred,claude-4-5-opus-high,django__django-14725
666,pred,claude-4-5-opus-high,django__django-14752
667,pred,claude-4-5-opus-high,django__django-14765
668,pred,claude-4-5-opus-high,django__django-14771
669,pred,claude-4-5-opus-high,django__django-14787
670,pred,claude-4-5-opus-high,django__django-14792
671,pred,claude-4-5-opus-high,django__django-14855
672,pred,claude-4-5-opus-high,django__django-14915
673,pred,claude-4-5-opus-high,django__django-14999
674,pred,claude-4-5-opus-high,django__django-15022
675,pred,claude-4-5-opus-high,django__django-15037
676,pred,claude-4-5-opus-high,django__django-15098
677,pred,claude-4-5-opus-high,django__django-15103
678,pred,claude-4-5-opus-high,django__django-15104
679,pred,claude-4-5-opus-high,django__django-15127
680,pred,claude-4-5-opus-high,django__django-15128
681,pred,claude-4-5-opus-high,django__django-15161
682,pred,claude-4-5-opus-high,django__django-15252
683,pred,claude-4-5-opus-high,django__django-15268
684,pred,claude-4-5-opus-high,django__django-15277
685,pred,claude-4-5-opus-high,django__django-15278
686,pred,claude-4-5-opus-high,django__django-15280
687,pred,claude-4-5-opus-high,django__django-15315
688,pred,claude-4-5-opus-high,django__django-15368
689,pred,claude-4-5-opus-high,django__django-15375
690,pred,claude-4-5-opus-high,django__django-15380
691,pred,claude-4-5-opus-high,django__django-15382
692,pred,claude-4-5-opus-high,django__django-15467
693,pred,claude-4-5-opus-high,django__django-15499
694,pred,claude-4-5-opus-high,django__django-15503
695,pred,claude-4-5-opus-high,django__django-15525
696,pred,claude-4-5-opus-high,django__django-15554
697,pred,claude-4-5-opus-high,django__django-15561
698,pred,claude-4-5-opus-high,django__django-15563
699,pred,claude-4-5-opus-high,django__django-15569
700,pred,claude-4-5-opus-high,django__django-15572
701,pred,claude-4-5-opus-high,django__django-15629
702,pred,claude-4-5-opus-high,django__django-15695
703,pred,claude-4-5-opus-high,django__django-15731
704,pred,claude-4-5-opus-high,django__django-15732
705,pred,claude-4-5-opus-high,django__django-15741
706,pred,claude-4-5-opus-high,django__django-15814
707,pred,claude-4-5-opus-high,django__django-15851
708,pred,claude-4-5-opus-high,django__django-15863
709,pred,claude-4-5-opus-high,django__django-15916
710,pred,claude-4-5-opus-high,django__django-15930
711,pred,claude-4-5-opus-high,django__django-15957
712,pred,claude-4-5-opus-high,django__django-15973
713,pred,claude-4-5-opus-high,django__django-15987
714,pred,claude-4-5-opus-high,django__django-16032
715,pred,claude-4-5-opus-high,django__django-16082
716,pred,claude-4-5-opus-high,django__django-16100
717,pred,claude-4-5-opus-high,django__django-16116
718,pred,claude-4-5-opus-high,django__django-16136
719,pred,claude-4-5-opus-high,django__django-16139
720,pred,claude-4-5-opus-high,django__django-16145
721,pred,claude-4-5-opus-high,django__django-16255
722,pred,claude-4-5-opus-high,django__django-16256
723,pred,claude-4-5-opus-high,django__django-16263
724,pred,claude-4-5-opus-high,django__django-16315
725,pred,claude-4-5-opus-high,django__django-16333
726,pred,claude-4-5-opus-high,django__django-16429
727,pred,claude-4-5-opus-high,django__django-16454
728,pred,claude-4-5-opus-high,django__django-16485
729,pred,claude-4-5-opus-high,django__django-16493
730,pred,claude-4-5-opus-high,django__django-16502
731,pred,claude-4-5-opus-high,django__django-16527
732,pred,claude-4-5-opus-high,django__django-16560
733,pred,claude-4-5-opus-high,django__django-16569
734,pred,claude-4-5-opus-high,django__django-16595
735,pred,claude-4-5-opus-high,django__django-16612
736,pred,claude-4-5-opus-high,django__django-16631
737,pred,claude-4-5-opus-high,django__django-16642
738,pred,claude-4-5-opus-high,django__django-16661
739,pred,claude-4-5-opus-high,django__django-16662
740,pred,claude-4-5-opus-high,django__django-16667
741,pred,claude-4-5-opus-high,django__django-16801
742,pred,claude-4-5-opus-high,django__django-16819
743,pred,claude-4-5-opus-high,django__django-16877
744,pred,claude-4-5-opus-high,django__django-16899
745,pred,claude-4-5-opus-high,django__django-16901
746,pred,claude-4-5-opus-high,django__django-16938
747,pred,claude-4-5-opus-high,django__django-16950
748,pred,claude-4-5-opus-high,django__django-17029
749,pred,claude-4-5-opus-high,django__django-17084
750,pred,claude-4-5-opus-high,django__django-17087
751,pred,claude-4-5-opus-high,django__django-7530
752,pred,claude-4-5-opus-high,django__django-9296
753,pred,claude-4-5-opus-high,matplotlib__matplotlib-13989
754,pred,claude-4-5-opus-high,matplotlib__matplotlib-14623
755,pred,claude-4-5-opus-high,matplotlib__matplotlib-20488
756,pred,claude-4-5-opus-high,matplotlib__matplotlib-20676
757,pred,claude-4-5-opus-high,matplotlib__matplotlib-20826
758,pred,claude-4-5-opus-high,matplotlib__matplotlib-20859
759,pred,claude-4-5-opus-high,matplotlib__matplotlib-21568
760,pred,claude-4-5-opus-high,matplotlib__matplotlib-22719
761,pred,claude-4-5-opus-high,matplotlib__matplotlib-22865
762,pred,claude-4-5-opus-high,matplotlib__matplotlib-22871
763,pred,claude-4-5-opus-high,matplotlib__matplotlib-23299
764,pred,claude-4-5-opus-high,matplotlib__matplotlib-23314
765,pred,claude-4-5-opus-high,matplotlib__matplotlib-23412
766,pred,claude-4-5-opus-high,matplotlib__matplotlib-23476
767,pred,claude-4-5-opus-high,matplotlib__matplotlib-24026
768,pred,claude-4-5-opus-high,matplotlib__matplotlib-24149
769,pred,claude-4-5-opus-high,matplotlib__matplotlib-24177
770,pred,claude-4-5-opus-high,matplotlib__matplotlib-24570
771,pred,claude-4-5-opus-high,matplotlib__matplotlib-24627
772,pred,claude-4-5-opus-high,matplotlib__matplotlib-24637
773,pred,claude-4-5-opus-high,matplotlib__matplotlib-24870
774,pred,claude-4-5-opus-high,matplotlib__matplotlib-24970
775,pred,claude-4-5-opus-high,matplotlib__matplotlib-25122
776,pred,claude-4-5-opus-high,matplotlib__matplotlib-25287
777,pred,claude-4-5-opus-high,matplotlib__matplotlib-25311
778,pred,claude-4-5-opus-high,matplotlib__matplotlib-25332
779,pred,claude-4-5-opus-high,matplotlib__matplotlib-25479
780,pred,claude-4-5-opus-high,matplotlib__matplotlib-25775
781,pred,claude-4-5-opus-high,matplotlib__matplotlib-25960
782,pred,claude-4-5-opus-high,matplotlib__matplotlib-26113
783,pred,claude-4-5-opus-high,matplotlib__matplotlib-26208
784,pred,claude-4-5-opus-high,matplotlib__matplotlib-26291
785,pred,claude-4-5-opus-high,matplotlib__matplotlib-26342
786,pred,claude-4-5-opus-high,matplotlib__matplotlib-26466
787,pred,claude-4-5-opus-high,mwaskom__seaborn-3069
788,pred,claude-4-5-opus-high,mwaskom__seaborn-3187
789,pred,claude-4-5-opus-high,pallets__flask-5014
790,pred,claude-4-5-opus-high,psf__requests-1142
791,pred,claude-4-5-opus-high,psf__requests-1724
792,pred,claude-4-5-opus-high,psf__requests-1766
793,pred,claude-4-5-opus-high,psf__requests-1921
794,pred,claude-4-5-opus-high,psf__requests-2317
795,pred,claude-4-5-opus-high,psf__requests-2931
796,pred,claude-4-5-opus-high,psf__requests-5414
797,pred,claude-4-5-opus-high,psf__requests-6028
798,pred,claude-4-5-opus-high,pydata__xarray-2905
799,pred,claude-4-5-opus-high,pydata__xarray-3095
800,pred,claude-4-5-opus-high,pydata__xarray-3151
801,pred,claude-4-5-opus-high,pydata__xarray-3305
802,pred,claude-4-5-opus-high,pydata__xarray-3677
803,pred,claude-4-5-opus-high,pydata__xarray-3993
804,pred,claude-4-5-opus-high,pydata__xarray-4075
805,pred,claude-4-5-opus-high,pydata__xarray-4094
806,pred,claude-4-5-opus-high,pydata__xarray-4356
807,pred,claude-4-5-opus-high,pydata__xarray-4629
808,pred,claude-4-5-opus-high,pydata__xarray-4687
809,pred,claude-4-5-opus-high,pydata__xarray-4695
810,pred,claude-4-5-opus-high,pydata__xarray-4966
811,pred,claude-4-5-opus-high,pydata__xarray-6461
812,pred,claude-4-5-opus-high,pydata__xarray-6599
813,pred,claude-4-5-opus-high,pydata__xarray-6721
814,pred,claude-4-5-opus-high,pydata__xarray-6744
815,pred,claude-4-5-opus-high,pydata__xarray-6938
816,pred,claude-4-5-opus-high,pydata__xarray-6992
817,pred,claude-4-5-opus-high,pydata__xarray-7229
818,pred,claude-4-5-opus-high,pydata__xarray-7233
819,pred,claude-4-5-opus-high,pydata__xarray-7393
820,pred,claude-4-5-opus-high,pylint-dev__pylint-4551
821,pred,claude-4-5-opus-high,pylint-dev__pylint-4604
822,pred,claude-4-5-opus-high,pylint-dev__pylint-4661
823,pred,claude-4-5-opus-high,pylint-dev__pylint-4970
824,pred,claude-4-5-opus-high,pylint-dev__pylint-6386
825,pred,claude-4-5-opus-high,pylint-dev__pylint-6528
826,pred,claude-4-5-opus-high,pylint-dev__pylint-6903
827,pred,claude-4-5-opus-high,pylint-dev__pylint-7080
828,pred,claude-4-5-opus-high,pylint-dev__pylint-7277
829,pred,claude-4-5-opus-high,pylint-dev__pylint-8898
830,pred,claude-4-5-opus-high,pytest-dev__pytest-10051
831,pred,claude-4-5-opus-high,pytest-dev__pytest-10081
832,pred,claude-4-5-opus-high,pytest-dev__pytest-10356
833,pred,claude-4-5-opus-high,pytest-dev__pytest-5262
834,pred,claude-4-5-opus-high,pytest-dev__pytest-5631
835,pred,claude-4-5-opus-high,pytest-dev__pytest-5787
836,pred,claude-4-5-opus-high,pytest-dev__pytest-5809
837,pred,claude-4-5-opus-high,pytest-dev__pytest-5840
838,pred,claude-4-5-opus-high,pytest-dev__pytest-6197
839,pred,claude-4-5-opus-high,pytest-dev__pytest-6202
840,pred,claude-4-5-opus-high,pytest-dev__pytest-7205
841,pred,claude-4-5-opus-high,pytest-dev__pytest-7236
842,pred,claude-4-5-opus-high,pytest-dev__pytest-7324
843,pred,claude-4-5-opus-high,pytest-dev__pytest-7432
844,pred,claude-4-5-opus-high,pytest-dev__pytest-7490
845,pred,claude-4-5-opus-high,pytest-dev__pytest-7521
846,pred,claude-4-5-opus-high,pytest-dev__pytest-7571
847,pred,claude-4-5-opus-high,pytest-dev__pytest-7982
848,pred,claude-4-5-opus-high,pytest-dev__pytest-8399
849,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-10297
850,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-10844
851,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-10908
852,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-11310
853,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-11578
854,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-12585
855,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-12682
856,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-12973
857,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-13124
858,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-13135
859,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-13142
860,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-13328
861,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-13439
862,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-13496
863,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-13779
864,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-14053
865,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-14087
866,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-14141
867,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-14496
868,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-14629
869,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-14710
870,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-14894
871,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-14983
872,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-15100
873,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-25102
874,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-25232
875,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-25747
876,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-25931
877,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-25973
878,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-26194
879,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-26323
880,pred,claude-4-5-opus-high,scikit-learn__scikit-learn-9288
881,pred,claude-4-5-opus-high,sphinx-doc__sphinx-10323
882,pred,claude-4-5-opus-high,sphinx-doc__sphinx-10435
883,pred,claude-4-5-opus-high,sphinx-doc__sphinx-10449
884,pred,claude-4-5-opus-high,sphinx-doc__sphinx-10466
885,pred,claude-4-5-opus-high,sphinx-doc__sphinx-10614
886,pred,claude-4-5-opus-high,sphinx-doc__sphinx-10673
887,pred,claude-4-5-opus-high,sphinx-doc__sphinx-11445
888,pred,claude-4-5-opus-high,sphinx-doc__sphinx-11510
889,pred,claude-4-5-opus-high,sphinx-doc__sphinx-7440
890,pred,claude-4-5-opus-high,sphinx-doc__sphinx-7454
891,pred,claude-4-5-opus-high,sphinx-doc__sphinx-7462
892,pred,claude-4-5-opus-high,sphinx-doc__sphinx-7590
893,pred,claude-4-5-opus-high,sphinx-doc__sphinx-7748
894,pred,claude-4-5-opus-high,sphinx-doc__sphinx-7757
895,pred,claude-4-5-opus-high,sphinx-doc__sphinx-7889
896,pred,claude-4-5-opus-high,sphinx-doc__sphinx-7910
897,pred,claude-4-5-opus-high,sphinx-doc__sphinx-7985
898,pred,claude-4-5-opus-high,sphinx-doc__sphinx-8035
899,pred,claude-4-5-opus-high,sphinx-doc__sphinx-8056
900,pred,claude-4-5-opus-high,sphinx-doc__sphinx-8120
901,pred,claude-4-5-opus-high,sphinx-doc__sphinx-8265
902,pred,claude-4-5-opus-high,sphinx-doc__sphinx-8269
903,pred,claude-4-5-opus-high,sphinx-doc__sphinx-8459
904,pred,claude-4-5-opus-high,sphinx-doc__sphinx-8475
905,pred,claude-4-5-opus-high,sphinx-doc__sphinx-8548
906,pred,claude-4-5-opus-high,sphinx-doc__sphinx-8551
907,pred,claude-4-5-opus-high,sphinx-doc__sphinx-8593
908,pred,claude-4-5-opus-high,sphinx-doc__sphinx-8595
909,pred,claude-4-5-opus-high,sphinx-doc__sphinx-8621
910,pred,claude-4-5-opus-high,sphinx-doc__sphinx-8638
911,pred,claude-4-5-opus-high,sphinx-doc__sphinx-8721
912,pred,claude-4-5-opus-high,sphinx-doc__sphinx-9229
913,pred,claude-4-5-opus-high,sphinx-doc__sphinx-9230
914,pred,claude-4-5-opus-high,sphinx-doc__sphinx-9258
915,pred,claude-4-5-opus-high,sphinx-doc__sphinx-9281
916,pred,claude-4-5-opus-high,sphinx-doc__sphinx-9320
917,pred,claude-4-5-opus-high,sphinx-doc__sphinx-9367
918,pred,claude-4-5-opus-high,sphinx-doc__sphinx-9461
919,pred,claude-4-5-opus-high,sphinx-doc__sphinx-9591
920,pred,claude-4-5-opus-high,sphinx-doc__sphinx-9602
921,pred,claude-4-5-opus-high,sphinx-doc__sphinx-9658
922,pred,claude-4-5-opus-high,sphinx-doc__sphinx-9673
923,pred,claude-4-5-opus-high,sphinx-doc__sphinx-9698
924,pred,claude-4-5-opus-high,sphinx-doc__sphinx-9711
925,pred,claude-4-5-opus-high,sympy__sympy-11618
926,pred,claude-4-5-opus-high,sympy__sympy-12096
927,pred,claude-4-5-opus-high,sympy__sympy-12419
928,pred,claude-4-5-opus-high,sympy__sympy-12481
929,pred,claude-4-5-opus-high,sympy__sympy-12489
930,pred,claude-4-5-opus-high,sympy__sympy-13031
931,pred,claude-4-5-opus-high,sympy__sympy-13091
932,pred,claude-4-5-opus-high,sympy__sympy-13372
933,pred,claude-4-5-opus-high,sympy__sympy-13480
934,pred,claude-4-5-opus-high,sympy__sympy-13551
935,pred,claude-4-5-opus-high,sympy__sympy-13615
936,pred,claude-4-5-opus-high,sympy__sympy-13647
937,pred,claude-4-5-opus-high,sympy__sympy-13757
938,pred,claude-4-5-opus-high,sympy__sympy-13798
939,pred,claude-4-5-opus-high,sympy__sympy-13852
940,pred,claude-4-5-opus-high,sympy__sympy-13877
941,pred,claude-4-5-opus-high,sympy__sympy-13878
942,pred,claude-4-5-opus-high,sympy__sympy-13974
943,pred,claude-4-5-opus-high,sympy__sympy-14248
944,pred,claude-4-5-opus-high,sympy__sympy-14531
945,pred,claude-4-5-opus-high,sympy__sympy-14711
946,pred,claude-4-5-opus-high,sympy__sympy-14976
947,pred,claude-4-5-opus-high,sympy__sympy-15017
948,pred,claude-4-5-opus-high,sympy__sympy-15345
949,pred,claude-4-5-opus-high,sympy__sympy-15349
950,pred,claude-4-5-opus-high,sympy__sympy-15599
951,pred,claude-4-5-opus-high,sympy__sympy-15809
952,pred,claude-4-5-opus-high,sympy__sympy-15875
953,pred,claude-4-5-opus-high,sympy__sympy-15976
954,pred,claude-4-5-opus-high,sympy__sympy-16450
955,pred,claude-4-5-opus-high,sympy__sympy-16597
956,pred,claude-4-5-opus-high,sympy__sympy-16766
957,pred,claude-4-5-opus-high,sympy__sympy-16792
958,pred,claude-4-5-opus-high,sympy__sympy-16886
959,pred,claude-4-5-opus-high,sympy__sympy-17139
960,pred,claude-4-5-opus-high,sympy__sympy-17318
961,pred,claude-4-5-opus-high,sympy__sympy-17630
962,pred,claude-4-5-opus-high,sympy__sympy-17655
963,pred,claude-4-5-opus-high,sympy__sympy-18189
964,pred,claude-4-5-opus-high,sympy__sympy-18199
965,pred,claude-4-5-opus-high,sympy__sympy-18211
966,pred,claude-4-5-opus-high,sympy__sympy-18698
967,pred,claude-4-5-opus-high,sympy__sympy-18763
968,pred,claude-4-5-opus-high,sympy__sympy-19040
969,pred,claude-4-5-opus-high,sympy__sympy-19346
970,pred,claude-4-5-opus-high,sympy__sympy-19495
971,pred,claude-4-5-opus-high,sympy__sympy-19637
972,pred,claude-4-5-opus-high,sympy__sympy-19783
973,pred,claude-4-5-opus-high,sympy__sympy-19954
974,pred,claude-4-5-opus-high,sympy__sympy-20154
975,pred,claude-4-5-opus-high,sympy__sympy-20428
976,pred,claude-4-5-opus-high,sympy__sympy-20438
977,pred,claude-4-5-opus-high,sympy__sympy-20590
978,pred,claude-4-5-opus-high,sympy__sympy-20801
979,pred,claude-4-5-opus-high,sympy__sympy-20916
980,pred,claude-4-5-opus-high,sympy__sympy-21379
981,pred,claude-4-5-opus-high,sympy__sympy-21596
982,pred,claude-4-5-opus-high,sympy__sympy-21612
983,pred,claude-4-5-opus-high,sympy__sympy-21847
984,pred,claude-4-5-opus-high,sympy__sympy-21930
985,pred,claude-4-5-opus-high,sympy__sympy-22080
986,pred,claude-4-5-opus-high,sympy__sympy-22456
987,pred,claude-4-5-opus-high,sympy__sympy-22714
988,pred,claude-4-5-opus-high,sympy__sympy-22914
989,pred,claude-4-5-opus-high,sympy__sympy-23262
990,pred,claude-4-5-opus-high,sympy__sympy-23413
991,pred,claude-4-5-opus-high,sympy__sympy-23534
992,pred,claude-4-5-opus-high,sympy__sympy-23824
993,pred,claude-4-5-opus-high,sympy__sympy-23950
994,pred,claude-4-5-opus-high,sympy__sympy-24066
995,pred,claude-4-5-opus-high,sympy__sympy-24213
996,pred,claude-4-5-opus-high,sympy__sympy-24443
997,pred,claude-4-5-opus-high,sympy__sympy-24539
998,pred,claude-4-5-opus-high,sympy__sympy-24562
999,pred,claude-4-5-opus-high,sympy__sympy-24661
1000,pred,claude-4-6-opus,astropy__astropy-12907
1001,pred,claude-4-6-opus,astropy__astropy-13033
1002,pred,claude-4-6-opus,astropy__astropy-13236
1003,pred,claude-4-6-opus,astropy__astropy-13398
1004,pred,claude-4-6-opus,astropy__astropy-13453
1005,pred,claude-4-6-opus,astropy__astropy-13579
1006,pred,claude-4-6-opus,astropy__astropy-13977
1007,pred,claude-4-6-opus,astropy__astropy-14096
1008,pred,claude-4-6-opus,astropy__astropy-14182
1009,pred,claude-4-6-opus,astropy__astropy-14309
1010,pred,claude-4-6-opus,astropy__astropy-14365
1011,pred,claude-4-6-opus,astropy__astropy-14369
1012,pred,claude-4-6-opus,astropy__astropy-14508
1013,pred,claude-4-6-opus,astropy__astropy-14539
1014,pred,claude-4-6-opus,astropy__astropy-14598
1015,pred,claude-4-6-opus,astropy__astropy-14995
1016,pred,claude-4-6-opus,astropy__astropy-7166
1017,pred,claude-4-6-opus,astropy__astropy-7336
1018,pred,claude-4-6-opus,astropy__astropy-7606
1019,pred,claude-4-6-opus,astropy__astropy-7671
1020,pred,claude-4-6-opus,astropy__astropy-8707
1021,pred,claude-4-6-opus,astropy__astropy-8872
1022,pred,claude-4-6-opus,django__django-10097
1023,pred,claude-4-6-opus,django__django-10554
1024,pred,claude-4-6-opus,django__django-10880
1025,pred,claude-4-6-opus,django__django-10914
1026,pred,claude-4-6-opus,django__django-10973
1027,pred,claude-4-6-opus,django__django-10999
1028,pred,claude-4-6-opus,django__django-11066
1029,pred,claude-4-6-opus,django__django-11087
1030,pred,claude-4-6-opus,django__django-11095
1031,pred,claude-4-6-opus,django__django-11099
1032,pred,claude-4-6-opus,django__django-11119
1033,pred,claude-4-6-opus,django__django-11133
1034,pred,claude-4-6-opus,django__django-11138
1035,pred,claude-4-6-opus,django__django-11141
1036,pred,claude-4-6-opus,django__django-11149
1037,pred,claude-4-6-opus,django__django-11163
1038,pred,claude-4-6-opus,django__django-11179
1039,pred,claude-4-6-opus,django__django-11206
1040,pred,claude-4-6-opus,django__django-11211
1041,pred,claude-4-6-opus,django__django-11239
1042,pred,claude-4-6-opus,django__django-11265
1043,pred,claude-4-6-opus,django__django-11276
1044,pred,claude-4-6-opus,django__django-11292
1045,pred,claude-4-6-opus,django__django-11299
1046,pred,claude-4-6-opus,django__django-11333
1047,pred,claude-4-6-opus,django__django-11400
1048,pred,claude-4-6-opus,django__django-11433
1049,pred,claude-4-6-opus,django__django-11451
1050,pred,claude-4-6-opus,django__django-11477
1051,pred,claude-4-6-opus,django__django-11490
1052,pred,claude-4-6-opus,django__django-11532
1053,pred,claude-4-6-opus,django__django-11551
1054,pred,claude-4-6-opus,django__django-11555
1055,pred,claude-4-6-opus,django__django-11603
1056,pred,claude-4-6-opus,django__django-11728
1057,pred,claude-4-6-opus,django__django-11734
1058,pred,claude-4-6-opus,django__django-11740
1059,pred,claude-4-6-opus,django__django-11749
1060,pred,claude-4-6-opus,django__django-11790
1061,pred,claude-4-6-opus,django__django-11815
1062,pred,claude-4-6-opus,django__django-11820
1063,pred,claude-4-6-opus,django__django-11848
1064,pred,claude-4-6-opus,django__django-11880
1065,pred,claude-4-6-opus,django__django-11885
1066,pred,claude-4-6-opus,django__django-11951
1067,pred,claude-4-6-opus,django__django-11964
1068,pred,claude-4-6-opus,django__django-11999
1069,pred,claude-4-6-opus,django__django-12039
1070,pred,claude-4-6-opus,django__django-12050
1071,pred,claude-4-6-opus,django__django-12125
1072,pred,claude-4-6-opus,django__django-12143
1073,pred,claude-4-6-opus,django__django-12155
1074,pred,claude-4-6-opus,django__django-12193
1075,pred,claude-4-6-opus,django__django-12209
1076,pred,claude-4-6-opus,django__django-12262
1077,pred,claude-4-6-opus,django__django-12273
1078,pred,claude-4-6-opus,django__django-12276
1079,pred,claude-4-6-opus,django__django-12304
1080,pred,claude-4-6-opus,django__django-12308
1081,pred,claude-4-6-opus,django__django-12325
1082,pred,claude-4-6-opus,django__django-12406
1083,pred,claude-4-6-opus,django__django-12419
1084,pred,claude-4-6-opus,django__django-12663
1085,pred,claude-4-6-opus,django__django-12708
1086,pred,claude-4-6-opus,django__django-12713
1087,pred,claude-4-6-opus,django__django-12741
1088,pred,claude-4-6-opus,django__django-12754
1089,pred,claude-4-6-opus,django__django-12774
1090,pred,claude-4-6-opus,django__django-12858
1091,pred,claude-4-6-opus,django__django-12965
1092,pred,claude-4-6-opus,django__django-13012
1093,pred,claude-4-6-opus,django__django-13023
1094,pred,claude-4-6-opus,django__django-13028
1095,pred,claude-4-6-opus,django__django-13033
1096,pred,claude-4-6-opus,django__django-13089
1097,pred,claude-4-6-opus,django__django-13109
1098,pred,claude-4-6-opus,django__django-13112
1099,pred,claude-4-6-opus,django__django-13121
1100,pred,claude-4-6-opus,django__django-13128
1101,pred,claude-4-6-opus,django__django-13158
1102,pred,claude-4-6-opus,django__django-13195
1103,pred,claude-4-6-opus,django__django-13212
1104,pred,claude-4-6-opus,django__django-13279
1105,pred,claude-4-6-opus,django__django-13297
1106,pred,claude-4-6-opus,django__django-13315
1107,pred,claude-4-6-opus,django__django-13343
1108,pred,claude-4-6-opus,django__django-13344
1109,pred,claude-4-6-opus,django__django-13346
1110,pred,claude-4-6-opus,django__django-13363
1111,pred,claude-4-6-opus,django__django-13401
1112,pred,claude-4-6-opus,django__django-13406
1113,pred,claude-4-6-opus,django__django-13410
1114,pred,claude-4-6-opus,django__django-13417
1115,pred,claude-4-6-opus,django__django-13449
1116,pred,claude-4-6-opus,django__django-13512
1117,pred,claude-4-6-opus,django__django-13513
1118,pred,claude-4-6-opus,django__django-13516
1119,pred,claude-4-6-opus,django__django-13551
1120,pred,claude-4-6-opus,django__django-13568
1121,pred,claude-4-6-opus,django__django-13569
1122,pred,claude-4-6-opus,django__django-13590
1123,pred,claude-4-6-opus,django__django-13658
1124,pred,claude-4-6-opus,django__django-13670
1125,pred,claude-4-6-opus,django__django-13741
1126,pred,claude-4-6-opus,django__django-13786
1127,pred,claude-4-6-opus,django__django-13794
1128,pred,claude-4-6-opus,django__django-13807
1129,pred,claude-4-6-opus,django__django-13809
1130,pred,claude-4-6-opus,django__django-13810
1131,pred,claude-4-6-opus,django__django-13820
1132,pred,claude-4-6-opus,django__django-13821
1133,pred,claude-4-6-opus,django__django-13837
1134,pred,claude-4-6-opus,django__django-13925
1135,pred,claude-4-6-opus,django__django-13933
1136,pred,claude-4-6-opus,django__django-13964
1137,pred,claude-4-6-opus,django__django-14007
1138,pred,claude-4-6-opus,django__django-14011
1139,pred,claude-4-6-opus,django__django-14017
1140,pred,claude-4-6-opus,django__django-14034
1141,pred,claude-4-6-opus,django__django-14053
1142,pred,claude-4-6-opus,django__django-14089
1143,pred,claude-4-6-opus,django__django-14122
1144,pred,claude-4-6-opus,django__django-14140
1145,pred,claude-4-6-opus,django__django-14155
1146,pred,claude-4-6-opus,django__django-14170
1147,pred,claude-4-6-opus,django__django-14238
1148,pred,claude-4-6-opus,django__django-14311
1149,pred,claude-4-6-opus,django__django-14315
